row_index	source_line	entity_type	entity	norm_entity	standard_name	description_source	description_words
3293	7431	DISEASE	nausea associated with gastroenteritis	nausea associated with gastroenteritis	benign infantile seizures associated with mild gastroenteritis	modified_disease	45
3294	5143	DISEASE	nausea induced by cytotoxic therapy	nausea induced by cytotoxic therapy	nausea	standard	22
3295	5144	DISEASE	necator americanus infection	necator americanus infection	Hookworm infection; Necator americanus	corrected_overlay	10
3296	7432	DISEASE	necatoriasis due to necator americanus (disorder)	necatoriasis due to necator americanus (disorder)	necatoriasis	modified_disease	43
3297	5145	DISEASE	neck carcinoma	neck carcinoma	head and neck carcinoma	standard	26
3298	5146	DISEASE	neck pain	neck pain	Neck Pain	standard	29
3299	5147	DISEASE	necrobacillosis	necrobacillosis	Fusobacterium Infections	standard	7
3300	5148	DISEASE	necrosis	necrosis	necrosis	standard	31
3301	5149	DISEASE	necrotizing soft tissue infection	necrotizing soft tissue infection	Necrotizing soft tissue infection	standard	59
3302	7433	DISEASE	neisseria meningitidis group a	neisseria meningitidis group a	Neisseria meningitidis, Serogroup A	modified_disease	34
3303	7434	DISEASE	neisseria meningitidis group c	neisseria meningitidis group c	Neisseria meningitidis, Serogroup C	modified_disease	29
3304	7435	DISEASE	neisseria meningitidis group w-135	neisseria meningitidis group w-135	meningococcal infection	modified_disease	16
3305	7436	DISEASE	neisseria meningitidis group y	neisseria meningitidis group y	Neisseria meningitidis, Serogroup Y	modified_disease	25
3306	7437	DISEASE	neonatal diabetes mellitus	neonatal diabetes mellitus	neonatal diabetes mellitus	modified_disease	69
3307	7438	DISEASE	neonatal sepsis	neonatal sepsis	Neonatal Sepsis	modified_disease	30
3308	7439	DISEASE	neonatal-onset multisystem inflammatory disease (nomid)	neonatal-onset multisystem inflammatory disease (nomid)	neonatal-onset multisystem inflammatory disease	corrected_overlay	20
3309	5150	DISEASE	neoplasm	neoplasm	Neoplasms	standard	25
3310	5151	DISEASE	neoplasm metastasis	neoplasm metastasis	Neoplasm Metastasis	standard	20
3311	5152	DISEASE	neoplasm of mature b-cells	neoplasm of mature b-cells	Mature B-Cell Neoplasm	NCI Thesaurus	22
3312	5153	DISEASE	neoplasm of testis	neoplasm of testis	neoplasm of testis	standard	7
3313	6422	DISEASE	neovascular (wet) age-related macular degeneration (amd)	neovascular (wet) age-related macular degeneration (amd)	wet macular degeneration	alias_disease	23
3314	5154	DISEASE	neovascular glaucoma	neovascular glaucoma	neovascular glaucoma	standard	49
3315	5155	DISEASE	nephritic syndrome	nephritic syndrome	Nephritic Syndrome	standard	25
3316	5156	DISEASE	nephroblastoma	nephroblastoma	Wilms Tumor	standard	57
3317	5157	DISEASE	nephrogenic diabetes insipidus	nephrogenic diabetes insipidus	Diabetes Insipidus, Nephrogenic	standard	52
3318	5158	DISEASE	nephrolithiasis	nephrolithiasis	Nephrolithiasis	standard	6
3319	5159	DISEASE	nephrolithiasis, calcium oxalate	nephrolithiasis, calcium oxalate	Nephrolithiasis, Calcium Oxalate	standard	28
3320	7893	DISEASE	nephrolithiasis, X-linked recessive, with renal failure	nephrolithiasis, x-linked recessive, with renal failure	nephrolithiasis, X-linked recessive, with renal failure	MONDO	33
3321	9028	DISEASE	nephronophthisis 1	nephronophthisis 1	nephronophthisis 1	MONDO	36
3322	5160	DISEASE	nephropathic cystinosis	nephropathic cystinosis	Cystinosis	standard	49
3323	5161	DISEASE	nephropathy	nephropathy	kidney disease	standard	9
3324	5162	DISEASE	nephrotic syndrome	nephrotic syndrome	Nephrotic Syndrome	standard	43
3325	8570	DISEASE	nephrotic syndrome, type 2	nephrotic syndrome, type 2	Nephrotic syndrome, type 2	MedGen	95
3326	9281	DISEASE	nephrotic syndrome, type 3	nephrotic syndrome, type 3	nephrotic syndrome, type 3	MONDO	17
3327	7862	DISEASE	nephrotic syndrome, type 4	nephrotic syndrome, type 4	nephrotic syndrome, type 4	MONDO	27
3328	9429	DISEASE	nephrotic syndrome, type 6	nephrotic syndrome, type 6	nephrotic syndrome, type 6	MONDO	17
3329	9476	DISEASE	nephrotic syndrome, type 8	nephrotic syndrome, type 8	nephrotic syndrome, type 8	MONDO	17
3330	9496	DISEASE	nephrotic syndrome, type 9	nephrotic syndrome, type 9	nephrotic syndrome, type 9	MONDO	17
3331	5163	DISEASE	nervous system disorder	nervous system disorder	Nervous System Diseases	standard	29
3332	5164	DISEASE	nesidioblastosis	nesidioblastosis	familial hyperinsulinism	standard	16
3333	9412	DISEASE	Nestor-Guillermo progeria syndrome	nestor-guillermo progeria syndrome	Nestor-Guillermo progeria syndrome	MONDO	34
3334	8496	DISEASE	neural tube defects, susceptibility to	neural tube defects, susceptibility to	Neural tube defects, susceptibility to	MedGen	170
3335	5165	DISEASE	neural tube defects, x-linked	neural tube defects, x-linked	X-linked neural tube defect	corrected_overlay	19
3336	5166	DISEASE	neuralgia	neuralgia	Neuralgia	standard	17
3337	5167	DISEASE	neuroblastoma	neuroblastoma	Neuroblastoma	standard	101
3338	7440	DISEASE	neuroblastoma recurrent	neuroblastoma recurrent	neuroblastoma	corrected_overlay	6
3339	7863	DISEASE	neuroblastoma, susceptibility to, 1	neuroblastoma, susceptibility to, 1	neuroblastoma	MONDO	130
3340	5168	DISEASE	neurocysticercosis	neurocysticercosis	Neurocysticercosis	standard	80
3341	5169	DISEASE	neurodermatitis	neurodermatitis	Neurodermatitis	standard	57
3342	7441	DISEASE	neurodevelopmental disorder with progressive spasticity and brain white matter abnormalities	neurodevelopmental disorder with progressive spasticity and brain white matter abnormalities	Neurodevelopmental disorder with progressive spasticity and brain white matter abnormalities	modified_disease	38
3343	5170	DISEASE	neuroendocrine neoplasm	neuroendocrine neoplasm	Neuroendocrine Neoplasm	NCI Thesaurus	15
3344	8895	DISEASE	neurofibromatosis type 1	neurofibromatosis type 1	neurofibromatosis type 1	MONDO	20
3345	5171	DISEASE	neurogenic bladder	neurogenic bladder	Urinary Bladder, Neurogenic	standard	42
3346	5172	DISEASE	neurogenic detrusor overactivity	neurogenic detrusor overactivity	neurogenic arthropathy	standard	51
3347	5173	DISEASE	neurogenic urinary bladder, uninhibited	neurogenic urinary bladder, uninhibited	Urinary Bladder, Neurogenic	standard	42
3348	7732	DISEASE	neurohypophyseal diabetes insipidus	neurohypophyseal diabetes insipidus	neurohypophyseal diabetes insipidus	MONDO	27
3349	5174	DISEASE	neurologic dysfunction	neurologic dysfunction	Neurologic Manifestations	standard	11
3350	5175	DISEASE	neurological signs and symptoms	neurological signs and symptoms	Neurological Signs and Symptoms	standard	20
3351	5176	DISEASE	neuroma	neuroma	Neuroma	standard	13
3352	5177	DISEASE	neuromuscular blockade	neuromuscular blockade	Neuromuscular Blockade	standard	94
3353	5178	DISEASE	neuromuscular disease	neuromuscular disease	Neuromuscular Diseases	standard	31
3354	5179	DISEASE	neuromyelitis optica	neuromyelitis optica	neuromyelitis optica	standard	23
3355	9531	DISEASE	neuromyelitis optica spectrum disorder	neuromyelitis optica spectrum disorder	Neuromyelitis Optica Spectrum Disorder	curated_standard_definition	40
3356	6423	DISEASE	neuromyelitis optica spectrum disorder (nmosd)	neuromyelitis optica spectrum disorder (nmosd)	neuromyelitis optica spectrum disorder	corrected_overlay	23
3357	7442	DISEASE	neuromyelitis optica spectrum disorder with anti-aqp4 antibodies	neuromyelitis optica spectrum disorder with anti-aqp4 antibodies	neuromyelitis optica	modified_disease	34
3358	5180	DISEASE	neuronal ceroid lipofuscinosis 2	neuronal ceroid lipofuscinosis 2	neuronal ceroid lipofuscinosis 2	standard	30
3359	8509	DISEASE	neuronal ceroid lipofuscinosis 3	neuronal ceroid lipofuscinosis 3	Neuronal ceroid lipofuscinosis 3	MedGen	285
3360	5181	DISEASE	neuropathic pain	neuropathic pain	Neuralgia	standard	17
3361	7443	DISEASE	neuropathic pain associated with postherpetic neuralgia	neuropathic pain associated with postherpetic neuralgia	neuralgia	modified_disease	24
3362	5182	DISEASE	neuropathy	neuropathy	peripheral neuropathy	Disease Ontology	11
3363	9431	DISEASE	neuropathy, hereditary sensory, type 2C	neuropathy, hereditary sensory, type 2c	neuropathy, hereditary sensory, type 2C	MONDO	22
3364	5183	DISEASE	neurosis	neurosis	neurotic disorder	standard	22
3365	5184	DISEASE	neurosyphilis	neurosyphilis	Neurosyphilis	standard	87
3366	5185	DISEASE	neurotic depression	neurotic depression	Depressive Disorder	standard	26
3367	5186	DISEASE	neurotic or reactive depressive disorders	neurotic or reactive depressive disorders	neurotic or reactive depressive disorder	corrected_overlay	21
3368	5187	DISEASE	neurotrophic keratitis	neurotrophic keratitis	neurotrophic keratopathy	standard	47
3369	5188	DISEASE	neurotrophic keratopathy	neurotrophic keratopathy	neurotrophic keratopathy	standard	47
3370	5189	DISEASE	neutropenia	neutropenia	neutropenia	standard	11
3371	7444	DISEASE	neutropenia, chronic familial	neutropenia, chronic familial	Neutropenia, severe chronic	modified_disease	20
3372	9228	DISEASE	neutrophil immunodeficiency syndrome	neutrophil immunodeficiency syndrome	neutrophil immunodeficiency syndrome	MONDO	28
3373	8896	DISEASE	nevus, epidermal	nevus, epidermal	nevus, epidermal	MONDO	75
3374	5190	DISEASE	newborn respiratory distress syndrome	newborn respiratory distress syndrome	newborn respiratory distress syndrome	standard	24
3375	5191	DISEASE	nicotine dependence	nicotine dependence	Tobacco Use Disorder	standard	16
3376	7993	DISEASE	Niemann-Pick disease type A	niemann-pick disease type a	Niemann-Pick disease type A	MONDO	38
3377	5192	DISEASE	niemann-pick disease type b	niemann-pick disease type b	Niemann-Pick disease type B	standard	36
3378	5193	DISEASE	niemann-pick disease type c	niemann-pick disease type c	Niemann-Pick disease type C	standard	20
3379	5194	DISEASE	niemann-pick disease, type c	niemann-pick disease, type c	Niemann-Pick Disease, Type C	standard	73
3380	7994	DISEASE	Niemann-Pick disease, type C1	niemann-pick disease, type c1	Niemann-Pick disease, type C1	MedGen	185
3381	8036	DISEASE	Niemann-Pick disease, type C2	niemann-pick disease, type c2	Niemann-Pick disease, type C2	MONDO	123
3382	7445	DISEASE	nitrogen balance negative	nitrogen balance negative	Balance	modified_disease	15
3383	5195	DISEASE	nocardiosis	nocardiosis	nocardiosis	standard	17
3384	5196	DISEASE	nocturnal asthma	nocturnal asthma	nocturnal asthma	standard	68
3385	5197	DISEASE	nocturnal enuresis	nocturnal enuresis	nocturnal enuresis	standard	6
3386	7903	DISEASE	nocturnal enuresis, 2	nocturnal enuresis, 2	nocturnal enuresis, 2	MONDO	17
3387	5198	DISEASE	nocturnal leg muscle cramps	nocturnal leg muscle cramps	nocturnal leg cramps	corrected_overlay	26
3388	5199	DISEASE	nocturnal polyuria	nocturnal polyuria	nocturnal polyuria	corrected_overlay	11
3389	5200	DISEASE	nodular goiter	nodular goiter	Goiter, Nodular	standard	34
3390	5201	DISEASE	nodular sclerosis classical hodgkin lymphoma	nodular sclerosis classical hodgkin lymphoma	nodular sclerosis classical Hodgkin lymphoma	standard	27
3391	5202	DISEASE	non-alcoholic fatty liver disease	non-alcoholic fatty liver disease	metabolic dysfunction-associated steatotic liver disease	standard	53
3392	5203	DISEASE	non-allergic anaphylaxis	non-allergic anaphylaxis	nonallergic anaphylaxis	corrected_overlay	16
3393	5204	DISEASE	non-hodgkin lymphoma	non-hodgkin lymphoma	Lymphoma, Non-Hodgkin	standard	48
3394	5205	DISEASE	non-hodgkin's lymphoma	non-hodgkin's lymphoma	Lymphoma, Non-Hodgkin	standard	48
3395	6424	DISEASE	non-hodgkin's lymphoma (nhl)	non-hodgkin's lymphoma (nhl)	non-Hodgkin lymphoma	alias_disease	68
3396	6425	DISEASE	non-progressing b-cell non-hodgkin's lymphoma (nhl)	non-progressing b-cell non-hodgkin's lymphoma (nhl)	B-cell non-Hodgkin lymphoma	corrected_overlay	17
3397	5206	DISEASE	non-psychotic anxiety	non-psychotic anxiety	anxiety disorder	standard	12
3398	5207	DISEASE	non-q wave myocardial infarction	non-q wave myocardial infarction	Non Q Wave Myocardial Infarction by ECG Finding	standard	31
3399	5208	DISEASE	non-radiographic axial spondyloarthritis	non-radiographic axial spondyloarthritis	Non-Radiographic Axial Spondyloarthritis	standard	44
3400	7446	DISEASE	non-small cell lung cancer	non-small cell lung cancer	Carcinoma, Non-Small-Cell Lung	modified_disease	30
3401	7447	DISEASE	non-small cell lung cancer (nsclc)	non-small cell lung cancer (nsclc)	Carcinoma, Non-Small-Cell Lung	modified_disease	31
3402	7448	DISEASE	non-small cell lung cancer recurrent	non-small cell lung cancer recurrent	Recurrent Lung Non-Small Cell Carcinoma	modified_disease	33
3403	7449	DISEASE	non-small cell lung carcinoma	non-small cell lung carcinoma	Carcinoma, Non-Small-Cell Lung	modified_disease	52
3404	7450	DISEASE	non-small cell squamous lung carcinoma	non-small cell squamous lung carcinoma	non-small cell squamous lung carcinoma	modified_disease	27
3405	7451	DISEASE	non-squamous non-small cell lung cancer	non-squamous non-small cell lung cancer	Lung Non-Squamous Non-Small Cell Carcinoma	modified_disease	29
3406	5209	DISEASE	nonallergic rhinitis	nonallergic rhinitis	nonallergic rhinitis	corrected_overlay	13
3407	5210	DISEASE	noncompensatory sinus tachycardia	noncompensatory sinus tachycardia	atrial tachycardia	standard	37
3408	5211	DISEASE	nondystrophic myotonia	nondystrophic myotonia	Non-Dystrophic Myotonia	standard	50
3409	5212	DISEASE	nongonococcal cervicitis	nongonococcal cervicitis	nongonococcal cervicitis	corrected_overlay	16
3410	7452	DISEASE	nonimmune chronic idiopathic neutropenia of adults	nonimmune chronic idiopathic neutropenia of adults	Nonimmune chronic idiopathic neutropenia of adults	modified_disease	70
3411	5213	DISEASE	noninsulin-dependent diabetes mellitus	noninsulin-dependent diabetes mellitus	Diabetes Mellitus, Type 2	standard	52
3412	7762	DISEASE	nonpapillary renal cell carcinoma	nonpapillary renal cell carcinoma	nonpapillary renal cell carcinoma	Disease Ontology	6
3413	9532	DISEASE	nonsegmental vitiligo	nonsegmental vitiligo	Nonsegmental Vitiligo	curated_standard_definition	29
3414	5214	DISEASE	nonsustained ventricular tachycardia	nonsustained ventricular tachycardia	Tachycardia, Ventricular	standard	69
3415	5215	DISEASE	nontoxic diffuse goiter	nontoxic diffuse goiter	Non-Toxic Diffuse Goiter	standard	14
3416	5216	DISEASE	nontoxic goiter	nontoxic goiter	nontoxic goiter	standard	17
3417	5217	DISEASE	nontuberculous mycobacterial infection	nontuberculous mycobacterial infection	Mycobacterium Infections, Nontuberculous	standard	47
3418	5218	DISEASE	nonulcer dyspepsia	nonulcer dyspepsia	functional dyspepsia	corrected_overlay	23
3419	5219	DISEASE	nonvalvular atrial fibrillation	nonvalvular atrial fibrillation	atrial fibrillation	standard	41
3420	5220	DISEASE	noonan syndrome	noonan syndrome	Noonan Syndrome	standard	132
3421	9031	DISEASE	Norman-Roberts syndrome	norman-roberts syndrome	Norman-Roberts syndrome	MONDO	36
3422	9129	DISEASE	Norrie disease	norrie disease	Norrie disease	MONDO	29
3423	5221	DISEASE	north american crotalid envenomation	north american crotalid envenomation	North American	standard	29
3424	5222	DISEASE	north american pit viper envenomation	north american pit viper envenomation	North American	standard	29
3425	5223	DISEASE	nosocomial pneumonia	nosocomial pneumonia	Nosocomial Pneumonia	standard	6
3426	7453	DISEASE	ntrk fusion gene positive	ntrk fusion gene positive	NTRK Gene Fusion Positive	modified_disease	40
3427	5224	DISEASE	ntrk gene fusion overexpression	ntrk gene fusion overexpression	NTRK Gene Fusion Positive	standard	16
3428	7454	DISEASE	ntrk gene fusion-positive solid tumors	ntrk gene fusion-positive solid tumors	NTRK fusion positive cancer	modified_disease	22
3429	5225	DISEASE	nummular eczema	nummular eczema	Nummular eczema	standard	33
3430	5226	DISEASE	nutritional anemia	nutritional anemia	nutritional disorder	standard	13
3431	5227	DISEASE	obesity	obesity	Obesity	standard	60
3432	7455	DISEASE	obesity due to bardet-biedl syndrome	obesity due to bardet-biedl syndrome	Bardet-Biedl syndrome	modified_disease	14
3433	7456	DISEASE	obesity due to leptin receptor (lepr) deficiency	obesity due to leptin receptor (lepr) deficiency	Obesity	modified_disease	34
3434	7457	DISEASE	obesity due to leptin receptor gene deficiency	obesity due to leptin receptor gene deficiency	Obesity due to leptin receptor gene deficiency	modified_disease	33
3435	7458	DISEASE	obesity due to pro-opiomelanocortin (pomc) deficiency	obesity due to pro-opiomelanocortin (pomc) deficiency	obesity due to pro-opiomelanocortin deficiency	modified_disease	36
3436	7459	DISEASE	obesity due to pro-opiomelanocortin deficiency	obesity due to pro-opiomelanocortin deficiency	obesity due to pro-opiomelanocortin deficiency	modified_disease	30
3437	7460	DISEASE	obesity due to prohormone convertase i deficiency	obesity due to prohormone convertase i deficiency	obesity due to prohormone convertase I deficiency	modified_disease	21
3438	7461	DISEASE	obesity due to proprotein subtilisin/kexin type 1 (pcsk1) deficiency	obesity due to proprotein subtilisin/kexin type 1 (pcsk1) deficiency	Obesity	modified_disease	36
